0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89413641004529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07369282954062,0,0,0,0,0,0,0,3.09376019934619,3.01190904702142,0,0,0,0,0,0,0,0,0,0,0,3.04597829547441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9086295147423,0,0,0,3.00365904241023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.80210502980551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79636955623442,0,0,0,0,0,0,0,0,0,0,0,0,2.81585380820326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53453670838586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22836180677407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97220969838928,3.03975138789636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11022094716268,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07834368438865,3.07004643348129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81135495396018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87339344609577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64687187161029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43353919523393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96868906547555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.37375982148329,4.25267499325993,4.32477872543813,0,0,0,4.30546292612355,4.27362352405713,4.23568529078475,0,0,0,0,4.21942047172537,4.22125571571331,4.29934118352557,4.26138130423573,4.26139307370578,0,0,0,0,4.18049557589718,0,0,0,0,4.27574475192839,4.31578066506577,0,0,4.28163282229548,4.30849139522629,4.2058251560118,4.43850148073181,4.50544540923973,4.19339255643416,0,0,4.32542616139682,4.17462312811536,0,4.2222605717294,0,4.30412069456688,0,4.26495574420337,4.26954771307894,0,3.88768870794122,0,0,0,0,3.97647585635411,0,3.89005719594159,4.0147428475138,0,0,0,0,0,0,0,3.92373692927769,3.92334368882599,4.03704643941862,3.81410117371719,0,3.9969198699823,3.91262110802186,0,0,4.006074526573,0,0,3.8696570106861,0,0,0,0,0,0,3.89217545674494,0,0,3.79615500087805,0,0,0,0,0,0,3.8879331420612,0,0,3.87946029261587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31457637235983,0,0,0,0,0,0,0,3.30150733400297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70029504280527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65247600223062,3.50621468594916,0,0,0,0,0,0,0,3.71022170031931,0,3.67764092354748,0,0,0,0,0,0,3.59447329019165,0,0,0,0,0,0,0,3.65350192585177,0,0,0,0,3.59102779033266,0,0,0,0,0,3.66689513390535,0,0,0,0,3.66521155154922,0,3.63679139493861
0,0,0,0,3.1456205819578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04912645219388,0,0,0,0,0,2.95138859531778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82814157765827,0,0,2.91360317118515,0,0,0,0,0,2.82153395520069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77016317920875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.9322686744431,3.81230047573173,0,0,3.8073004661301,0,0,0,3.79717794982085,0,0,3.73576340288683,0,0,0,3.85984941897394,0,3.81309119499537,0,0,0,0,0,0,0,0,0,0,0,3.90124020119551,0,3.84848082394702,3.86508198926506,0,0,0,0,0,0,0,0,0,0,0,0,3.88799847476343,0,0,0,3.89282240389117,3.96037587870867,3.89342762981231,0,0,0,0,0,4.03549589169514,0,0,0,0,0,0,0,0,0,0,0,3.90316787286334,0,0,0,0,0,0,3.87276698423905,0,0,3.78652420762682,0,0,0,0,0,0,3.85800606137075,0,3.89646047477061,0,3.90532097950582,0,0,0,3.89959437206383,0,0,0,0,4.08674593141923,0,0,3.9325465161157,0,0,4.11577176530843,0,0,4.07918362120231,0,0,0,0,4.08597391738204,4.07476898347078,0,0,0,3.9819644591314,4.074820960664,0,0,0,4.0937173161202,4.07584382863845,0,4.14541037287315,0,0,4.13772002656588,0,0,0,0,4.0369692540796,0,0,0,0,3.98184703222897,0,0,0,0,0,4.06486618712963,0,4.11862215112703,0,0,0,4.09382570206897,0,0,0,4.10552724927484,0,0,0,0,0,3.93779027420503,4.06530811327291,4.02636697976644,4.05961181875086,0,0,0,4.12108770573155,4.07229170878155,0,0,4.09199473935793,3.99957298795061,0,4.13120048281709,0,0,0,4.14456297019078,0,0,0,0,3.93123958776506,0,0,0,4.06122841150859,4.03299084108613,0,0,4.0198242085059,0,0,4.14703829046074,4.01656036486914,0,0,0,0,4.18576451188063,4.44137161868233,0,0,4.17886926721104,0,0,0,4.22396167146615,0,4.15788217263767,0,0,0,0,0,0,4.13393662106969,0,4.24641681839219,0,0,4.22980523110557,0,0,0,4.26011339958073,0,0,4.27295613130594,0,4.20447350152626,0,0,0,4.2359559799224,0,0,4.08660558188223,4.18816500425615,0,4.24609511042592,4.15286519772542,0,4.20936584386533,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99063629592206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89424303713602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10960627945063,0,0,0,0,0,0,0,0,0,0,3.08614901971671,0,0,3.12374584976447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01806973284091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0546527623217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.66074656098555,4.71608057508016,0,4.6520560216829,4.72337569510067,4.56734194661225,4.68547515881548,4.64064567552974,4.59755430252822,4.56422090309343,4.61123351588833,4.72724307248933,0,4.48689413097113,4.54722815744279,4.544526675517,4.63405875125052,4.58567273796645,4.58937536270265,4.39545380748897,4.63751545974177,4.56416678773016,4.63150370593113,4.50650599607805,0,0,4.49091395077826,4.58724206036042,0,0,4.68806024125521,0,4.61331772034116,4.63349828953706,4.52317591188658,0,4.85534027611488,0,4.61085715748191,0,4.66132300815491,4.4915173555319,4.62414833396677,4.54709516801948,4.44725708752835,0,4.66585973713491,4.59457915650264,0,4.18052230655882,4.14980337615484,4.21993433536485,0,0,4.22348066537028,0,4.17166667891047,4.15159110845872,0,0,0,4.14103079823341,4.10072301806852,4.0703956726159,0,4.23179305180171,4.17733036913723,0,4.30574562620228,0,4.16660591591897,4.27136860384645,0,0,0,4.28436469150886,4.24042822541142,4.12120493721836,0,0,0,0,0,4.21178100347473,0,0,4.22083541513386,4.11304687200295,4.05301953912732,0,0,0,4.08683364451499,0,4.12906930526029,4.14487549805122,0,0,0,3.31491584550561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14638591489748,0,0,0,0,0,0,0,0,0,0,3.14224331935116,0,0,0,0,0,3.05592941784044,0,0,0,0,0,0,0,0,0,4.19217159510277,0,4.1435,0,0,0,4.21810919144888,0,0,4.26842631337729,4.19930862593963,4.16862032175003,4.11059675835072,0,0,0,0,4.21072233452407,0,0,0,0,0,0,0,4.17857326898912,0,4.21228928810689,4.09614614355392,0,0,0,0,0,4.16009972177296,0,0,0,0,0,4.34176779933614,4.14047210935304
0,0,0,0,3.01124376521322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05426056398041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06380495409839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04643577024589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04105674454292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81011807522843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90252096284565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
